"VILLE",CODE_INSEE,LONGITUDE,LATITUDE,DATE,INDICE_QUALITE_AIR,SOUS_INDICE_OZONE,SOUS_INDICE_PARTICULES_FINES,SOUS_INDICE_DIOXYDE_D'AZOTE,SOUS_INDICE_DIOXYDE_DE_SOUFRE,"CODE_COULEUR"
"LE MANS",72181, 0.196304, 48.003684,14/07/2005,7,7,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,15/07/2005,7,7,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,16/07/2005,6,6,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,17/07/2005,6,6,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,18/07/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,19/07/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,20/07/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,21/07/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,22/07/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,23/07/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,24/07/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,25/07/2005,3,3,,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,26/07/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,27/07/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,28/07/2005,4,4,,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,29/07/2005,4,4,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,30/07/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,31/07/2005,3,3,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,01/08/2005,4,4,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,02/08/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,03/08/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,04/08/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,05/08/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,06/08/2005,4,4,2,1,1,"VERT"
